CTR Code,order date,region,country,promotion_category,promotion_theme,product,sku,part_no,position,make_model,qty,unit_price,amount,currency,target,sell_type,customer,Customer_No
CE0287R,2026-05-06,LATAM,아르헨티나,CTR MarketFit Campaign,CHOICE_KIT,OUTER TIE ROD,CE0287R,93740623,OUTER R,GM KOREA KALOS 2002-2004,18,3.89,70.02,USD,B2B,SELL-IN,CORVEN S.A.C.I.F.,200745
CB0161,2026-05-06,LATAM,아르헨티나,CTR MarketFit Campaign,CHOICE_KIT,BALL JOINT,CB0161,96535089,LOWER,GM KOREA AVEO 2002-,26,4.14,107.64,USD,B2B,SELL-IN,CORVEN S.A.C.I.F.,200745
CB0161,2026-05-06,LATAM,ARGENTINA,Mexico Worldcup Promotion,CHOICE_KIT,BALL JOINT ASSY,CB0161,CBJ0235E-999,,,26,4.14,107.64,USD,B2B,SELL-IN,CORVEN S.A.C.I.F.,200745
CL0240,2026-05-07,LATAM,엘살바도르,CTR MarketFit Campaign,CHOICE_KIT,STABILIZER LINK,CL0240,96275798,FRONT,GM KOREA NUBIRA 1997-1999,30,2.86,85.8,USD,B2B,SELL-IN,SUPER REPUESTOS,200169
CR0490,2026-05-07,LATAM,엘살바도르,CTR MarketFit Campaign,CHOICE_KIT,INNER TIE ROD,CR0490,485211HK0A,R/L,NISSAN MARCH 2010-,130,5.01,651.3,USD,B2B,SELL-IN,SUPER REPUESTOS,200169
CE0287L,2026-05-07,LATAM,온두라스,CTR MarketFit Campaign,CHOICE_KIT,OUTER TIE ROD,CE0287L,521595,OUTER L,GM KOREA AVEO 2002-2005,20,4.13,82.6,USD,B2B,SELL-IN,Super Repuestos Honduras S.A. de C.V.,290021
CE0287R,2026-05-07,LATAM,온두라스,CTR MarketFit Campaign,CHOICE_KIT,OUTER TIE ROD,CE0287R,93740623,OUTER R,GM KOREA KALOS 2002-2004,20,4.13,82.6,USD,B2B,SELL-IN,Super Repuestos Honduras S.A. de C.V.,290021
CL0240,2026-05-08,LATAM,페루,CTR MarketFit Campaign,CHOICE_KIT,STABILIZER LINK,CL0240,96275798,FRONT,GM KOREA NUBIRA 1997-1999,10,3.97,39.7,USD,B2B,SELL-IN,RENUSA,200465
CB0161,2026-05-11,LATAM,파나마,CTR MarketFit Campaign,CHOICE_KIT,BALL JOINT,CB0161,96535089,LOWER,GM KOREA AVEO 2002-,100,4.66,466,USD,B2B,SELL-IN,RP INTERNATIONAL GROUP INC,200358
CR0490,2026-05-11,LATAM,파나마,CTR MarketFit Campaign,CHOICE_KIT,INNER TIE ROD,CR0490,485211HK0A,R/L,NISSAN MARCH 2010-,150,5.42,813,USD,B2B,SELL-IN,RP INTERNATIONAL GROUP INC,200358
CE0287L,2026-05-11,LATAM,파나마,CTR MarketFit Campaign,CHOICE_KIT,OUTER TIE ROD,CE0287L,521595,OUTER L,GM KOREA AVEO 2002-2005,200,4.33,866,USD,B2B,SELL-IN,RP INTERNATIONAL GROUP INC,200358
CE0287R,2026-05-11,LATAM,파나마,CTR MarketFit Campaign,CHOICE_KIT,OUTER TIE ROD,CE0287R,93740623,OUTER R,GM KOREA KALOS 2002-2004,210,4.33,909.3,USD,B2B,SELL-IN,RP INTERNATIONAL GROUP INC,200358
CQ0096L,2026-05-11,LATAM,파나마,CTR MarketFit Campaign,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0096L,95975941,Front Left Lower,CHEVROLET AVEO 2004 - 2011,20,17.87,357.4,USD,B2B,SELL-IN,RP INTERNATIONAL GROUP INC,200358
CQ0096R,2026-05-11,LATAM,파나마,CTR MarketFit Campaign,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0096R,95975942,Front Right Lower,CHEVROLET AVEO 2004 - 2011,30,17.87,536.1,USD,B2B,SELL-IN,RP INTERNATIONAL GROUP INC,200358
CB0161,2026-05-11,LATAM,PANAMA,Mexico Worldcup Promotion,CHOICE_KIT,BALL JOINT ASSY,CB0161,CBJ0235E-999,,,100,4.66,466.0,USD,B2B,SELL-IN,RP INTERNATIONAL GROUP INC,200358
CR0490,2026-05-11,LATAM,PANAMA,Mexico Worldcup Promotion,CHOICE_KIT,INNER TIE ROD ASSY,CR0490,RIT0646K-999,,,150,5.42,813.0,USD,B2B,SELL-IN,RP INTERNATIONAL GROUP INC,200358
CQ0096L,2026-05-11,LATAM,PANAMA,Mexico Worldcup Promotion,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0096L,CLC0093F-999,,,20,17.87,357.4,USD,B2B,SELL-IN,RP INTERNATIONAL GROUP INC,200358
CQ0096R,2026-05-11,LATAM,PANAMA,Mexico Worldcup Promotion,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0096R,CLC0094F-999,,,30,17.87,536.1,USD,B2B,SELL-IN,RP INTERNATIONAL GROUP INC,200358
CB0393,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0393,CBJ0267G-999,,,90,5.35,481.5,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CB0402L,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0402L,CBJ0268G-999,,,304,6.48,1969.92,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CB0402R,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0402R,CBJ0269G-999,,,320,6.48,2073.6,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CB0418,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0418,CBJ0272H-999,,,192,6.99,1342.08,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CB0426,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0426,CBJ0273G-999,,,112,6.38,714.56,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CB0427,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0427,CBJ0274G-999,,,112,6.38,714.56,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CB0444,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0444,CBJ0785C-999,,,40,7.13,285.2,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CB0446,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0446,CBJ0838G-999,,,180,5.39,970.2,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CE0733L,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0733L,ROT0382E-999,,,60,5.39,323.4,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CE0733R,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0733R,ROT0383E-999,,,60,5.39,323.4,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CE0734,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0734,ROT0384E-999,,,180,5.06,910.8,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CE0737,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0737,ROT0387E-999,,,20,5.86,117.2,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CE0738,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0738,ROT0388E-999,,,20,5.86,117.2,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CE0739,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0739,ROT0390C-999,,,50,5.27,263.5,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CE0757,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0757,ROT0409F-999,,,12,6.6,79.2,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CE0758,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0758,ROT0410F-999,,,12,6.6,79.2,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CE0763,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0763,ROT0415D-999,,,30,5.41,162.3,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CE0811,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0811,ROT1085D-999,,,24,6.9,165.6,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CE0812,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0812,ROT1086D-999,,,24,6.9,165.6,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CE0816L,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0816L,ROT1212F-999,,,18,6.95,125.1,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CE0816R,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0816R,ROT1211F-999,,,18,6.95,125.1,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CE0872L,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0872L,ROT1955C-999,,,36,7.98,287.28,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CE0872R,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0872R,ROT1954C-999,,,36,7.98,287.28,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CL0086,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0086,CSL0252G-999,,,240,3.72,892.8,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CL0311,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,S/LINK ASSY,CL0311,CSL1063D-999,,,120,4.38,525.6,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CL0555,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0555,CSL0222F-999,,,240,3.77,904.8,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CL0557,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0557,CSL0488F-999,,,1044,4.01,4186.44,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CL0573,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0573,CSL1413G-999,,,140,3.8,532.0,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CL0574,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,S/LINK ASSY,CL0574,CSL0244J-999,,,200,4.67,934.0,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CL0575,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0575,CSL0245J-999,,,200,4.67,934.0,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CL0579,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0579,CSL0249G-999,,,84,3.9,327.6,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CL0586,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,S/LINK ASSY,CL0586,CSL0255H-999,,,300,4.72,1416.0,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CL0597,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0597,CSL0268H-999,,,300,4.19,1257.0,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CL0615K,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,S/LINK ASSY,CL0615K,CSL1196E-999,,,25,3.68,92.0,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CL0749,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0749,CSL1723C-999,,,36,4.67,168.12,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CL0899L,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,CL0899LC S/LINK ASSY,CL0899L,CSL2163A-999,,,10,3.99,39.9,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CL0899R,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,CL0899RC S/LINK ASSY,CL0899R,CSL2162A-999,,,10,3.99,39.9,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CR0634,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0634,RIT0174H-999,,,240,4.75,1140.0,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CR0649,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0649,RIT0191G-999,,,160,5.48,876.8,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CR0666,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0666,RIT0205I-999,,,180,5.83,1049.4,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CR0684,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0684,RIT0718E-999,,,40,6.88,275.2,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CR0807,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0807,RIT1311B-999,,,20,5.73,114.6,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
GV0438,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0438,CBH0466A-999,,,928,2.51,2329.28,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
GV0438,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0438,CBH0466A-999,,,928,2.51,2329.28,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
GV0439,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0439,CBH0467A-999,,,672,3.86,2593.92,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
GV0469,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0469,CBH0497A-999,,,128,3.79,485.12,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
GV0470,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0470,CBH0498A-999,,,240,4.94,1185.6,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
GV0471,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0471,CBH0499A-999,,,320,2.92,934.4,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
GV0480,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0480,CBH0508A-999,,,128,0.8,102.4,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
GV0481,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0481,CBH0509A-999,,,240,0.51,122.4,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
GV0483,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0483,CBH0511A-999,,,128,0.64,81.92,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
GV0488,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0488,CBH0516A-999,,,96,0.97,93.12,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
GV0489,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0489,CBH0517A-999,,,128,0.79,101.12,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
GV0513,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0513,CBH0748A-999,,,64,1.95,124.8,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
GV0538,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0538,CBH0868A-999,,,128,0.97,124.16,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
GV0553,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,BUSH AM,GV0553,CBH0884A-999,,,32,2.92,93.44,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
PL0555,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0555,CSL1874B-999,,,20,5.83,116.6,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
PL0557,2026-05-13,CIS,KYRGYZSTAN,Asian vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0557,CSL1885B-999,,,20,6.1,122.0,USD,B2B,SELL-IN,COMPLEX-AUTO,200344
CB0161,2026-05-13,LATAM,페루,CTR MarketFit Campaign,CHOICE_KIT,BALL JOINT,CB0161,96535089,LOWER,GM KOREA AVEO 2002-,220,4.71,1036.2,USD,B2B,SELL-IN,REFAX PERU,200193
CL0477,2026-05-13,LATAM,페루,CTR MarketFit Campaign,CHOICE_KIT,STABILIZER LINK ASSY,CL0477,54618-JX00A,Front,NISSAN MICRA 2015 - 2019,360,5.86,2109.6,USD,B2B,SELL-IN,REFAX PERU,200193
CQ0096L,2026-05-13,LATAM,페루,CTR MarketFit Campaign,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0096L,95975941,Front Left Lower,CHEVROLET AVEO 2004 - 2011,80,15.03,1202.4,USD,B2B,SELL-IN,REFAX PERU,200193
CQ0096R,2026-05-13,LATAM,페루,CTR MarketFit Campaign,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0096R,95975942,Front Right Lower,CHEVROLET AVEO 2004 - 2011,70,15.03,1052.1,USD,B2B,SELL-IN,REFAX PERU,200193
CQ0280R,2026-05-13,LATAM,페루,CTR MarketFit Campaign,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0280R,54500-1HK1A,Front Right Lower,NISSAN MICRA 2015 - 2018,50,15.64,782,USD,B2B,SELL-IN,REFAX PERU,200193
CB0161,2026-05-13,LATAM,PERU,Mexico Worldcup Promotion,CHOICE_KIT,BALL JOINT ASSY,CB0161,CBJ0235E-999,,,220,4.71,1036.2,USD,B2B,SELL-IN,REFAX PERU,200193
CL0477,2026-05-13,LATAM,PERU,Mexico Worldcup Promotion,CHOICE_KIT,S/LINK ASSY,CL0477,CSL0546H-999,,,360,5.86,2109.6,USD,B2B,SELL-IN,REFAX PERU,200193
CQ0096L,2026-05-13,LATAM,PERU,Mexico Worldcup Promotion,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0096L,CLC0093F-999,,,80,15.03,1202.4,USD,B2B,SELL-IN,REFAX PERU,200193
CQ0096R,2026-05-13,LATAM,PERU,Mexico Worldcup Promotion,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0096R,CLC0094F-999,,,70,15.03,1052.1,USD,B2B,SELL-IN,REFAX PERU,200193
CQ0280L,2026-05-13,LATAM,PERU,Mexico Worldcup Promotion,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0280L,CLC0473K-999,,,50,15.64,782.0,USD,B2B,SELL-IN,REFAX PERU,200193
CQ0280R,2026-05-13,LATAM,PERU,Mexico Worldcup Promotion,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0280R,CLC0472K-999,,,50,15.64,782.0,USD,B2B,SELL-IN,REFAX PERU,200193
CLC1509A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1509A-999,,,,80,42.92,3433.6,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CBJ1284A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CBJ1284A-999,,,,80,9.028,722.24,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CSL2518A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CSL2518A-999,,,,50,13.024,651.2,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CSL2517A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CSL2517A-999,,,,50,13.024,651.2,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CL0648,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,S/LINK ASSY,CL0648,CSL1336D-999,,,50,3.774,188.7,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1449A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1449A-999,,,,50,46.028,2301.4,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CB0617,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,CB0617 B/J ASSY,CB0617,CBJ1211A-999,,,40,11.692,467.68,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
RIT0876G-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,RIT0876G-999,,,,40,7.696,307.84,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0411,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0411,CLC0869D-999,,,40,19.98,799.2,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1551A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1551A-999,,,,30,36.852,1105.56,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1550A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1550A-999,,,,30,36.852,1105.56,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1533A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1533A-999,,,,30,28.86,865.8,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1532A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1532A-999,,,,30,28.86,865.8,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1544A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1544A-999,,,,30,38.924,1167.72,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1543A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1543A-999,,,,30,38.924,1167.72,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CR0002,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,INNER TIE ROD ASSY,CR0002,RIT0576D-999,,,25,4.8714,121.79,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0588R,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,CQ0588R LWR C/ARM ASSY,CQ0588R,CLC1056A-999,,,20,43.142,862.84,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0588L,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,CQ0588L LWR C/ARM ASSY,CQ0588L,CLC1057A-999,,,20,43.142,862.84,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0587L,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,CQ0587L LWR C/ARM ASSY,CQ0587L,CLC1055A-999,,,20,26.196,523.92,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0587R,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,CQ0587R LWR C/ARM ASSY,CQ0587R,CLC1054A-999,,,20,26.196,523.92,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CBJ1154A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CBJ1154A-999,,,,20,11.692,233.84,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CBJ1256A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CBJ1256A-999,,,,20,10.73,214.6,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1457A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1457A-999,,,,20,35.224,704.48,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1206C-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1206C-999,,,,20,15.244,304.88,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1205C-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1205C-999,,,,20,15.244,304.88,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CBH1170A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CBH1170A-999,,,,10,7.4,74.0,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CSL2237A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CSL2237A-999,,,,10,7.474,74.74,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CSL2238A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CSL2238A-999,,,,10,7.474,74.74,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0578R,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,CQ0578R LWR C/ARM ASSY,CQ0578R,CLC1051A-999,,,10,39.516,395.16,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0599R,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,CQ0599R LWR C/ARM ASSY,CQ0599R,CLC1047C-999,,,10,47.36,473.6,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CL0782,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,STABILIZER LINK ASSY,CL0782,CSL1937B-999,,,10,6.216,62.16,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0599L,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,CQ0599L LWR C/ARM ASSY,CQ0599L,CLC1048C-999,,,10,47.36,473.6,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CLC1456A-999,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,,CLC1456A-999,,,,10,35.15,351.5,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CQ0578L,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,CQ0578L LWR C/ARM ASSY,CQ0578L,CLC1052A-999,,,10,39.516,395.16,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
CB0457R,2026-05-14,KOREA,KOREA,Trade promotion,CHOICE_KIT,BALL JOINT ASSY,CB0457R,CBJ0788I-999,,,10,8.658,86.58,USD,B2B,SELL-OUT,세종파츠플러스 유한회사,114621
